wav_path,spec_path,speaker_id,ethnicity,age_group,sex,intent,sentence_id,suffix,duration_sec,f0_mean_hz,f0_std_hz,hnr_mean_db,jitter_local,cpp_mean_db
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1987_wym_n16c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1987_wym_n16c.npy,1987,white,younger,male,neutral,16,c,1.6312916666666666,172.35957596086413,170.22043878123526,8.032381504681812,0.01971025089236461,8.032381504681812
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1987_wym_t11c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1987_wym_t11c.npy,1987,white,younger,male,trustworthy,11,c,2.1841458333333335,109.50908852247233,19.016367489575075,10.334974028971736,0.019685603547258654,10.334974028971736
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1987_wym_t12c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1987_wym_t12c.npy,1987,white,younger,male,trustworthy,12,c,1.6645208333333332,99.47520596076414,11.660160579868377,8.177746754102287,0.02920312770116877,8.177746754102287
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1987_wym_t13.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1987_wym_t13.npy,1987,white,younger,male,trustworthy,13,,1.6728125,142.63685087414254,72.35826755724332,11.205116926751696,0.021688153623972337,11.205116926751696
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1987_wym_t14.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1987_wym_t14.npy,1987,white,younger,male,trustworthy,14,,1.1107916666666666,188.62250367416772,107.45099491050757,9.557624522873967,0.017254293780605612,9.557624522873967
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1987_wym_t15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1987_wym_t15.npy,1987,white,younger,male,trustworthy,15,,1.7108958333333333,195.7007357733733,152.02176406206402,8.495314495365442,0.02695560377046705,8.495314495365442
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1987_wym_t16.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1987_wym_t16.npy,1987,white,younger,male,trustworthy,16,,1.430625,101.02796964241267,10.462728277561657,6.886998742185375,0.02669112590175161,6.886998742185375
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1989_wyf_n13.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1989_wyf_n13.npy,1989,white,younger,female,neutral,13,,1.6903541666666666,190.36190027397646,37.507095292853215,15.997157423368789,0.0091779721111591,15.997157423368789
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1989_wyf_n14.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1989_wyf_n14.npy,1989,white,younger,female,neutral,14,,1.8877291666666667,182.5266634293573,34.88063349894622,13.31369011346768,0.01356383827974452,13.31369011346768
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1989_wyf_n15c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1989_wyf_n15c.npy,1989,white,younger,female,neutral,15,c,1.8888333333333334,193.13638179116705,41.09296041487681,13.699791140220585,0.012010623257512914,13.699791140220585
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1989_wyf_n16.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1989_wyf_n16.npy,1989,white,younger,female,neutral,16,,1.959375,192.56589329270597,38.647706473663845,10.385087368550314,0.014037810331653473,10.385087368550314
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1989_wyf_n17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1989_wyf_n17.npy,1989,white,younger,female,neutral,17,,2.0619375,187.58320714795929,27.63842738985332,12.47241467770014,0.013183199053853432,12.47241467770014
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1989_wyf_n18c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1989_wyf_n18c.npy,1989,white,younger,female,neutral,18,c,2.2363541666666666,187.24826023682576,36.77616726703699,11.52958532915239,0.016234649777179068,11.52958532915239
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1989_wyf_t13.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1989_wyf_t13.npy,1989,white,younger,female,trustworthy,13,,2.5724791666666667,215.78325759688477,40.98347621821192,19.212012681529917,0.010196223999183953,19.212012681529917
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1989_wyf_t14c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1989_wyf_t14c.npy,1989,white,younger,female,trustworthy,14,c,2.0737083333333333,200.13805096950585,33.984789534037894,15.803192297284093,0.009726497683778623,15.803192297284093
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1989_wyf_t15c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1989_wyf_t15c.npy,1989,white,younger,female,trustworthy,15,c,1.8302083333333334,198.2436616697691,53.086496385412666,16.46193084419312,0.012788435095745048,16.46193084419312
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1989_wyf_t16.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1989_wyf_t16.npy,1989,white,younger,female,trustworthy,16,,2.07575,222.04134773414086,43.29299993450817,15.37848257632198,0.01699157220919337,15.37848257632198
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1989_wyf_t17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1989_wyf_t17.npy,1989,white,younger,female,trustworthy,17,,1.58125,202.48119056360392,65.83857943706494,12.721083716890965,0.018157133635682905,12.721083716890965
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1989_wyf_t18c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1989_wyf_t18c.npy,1989,white,younger,female,trustworthy,18,c,2.1402916666666667,199.16751118966405,38.182162260167686,12.397178168696305,0.02145519343021109,12.397178168696305
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1991_wym_n13.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1991_wym_n13.npy,1991,white,younger,male,neutral,13,,1.8022708333333333,123.04909854552554,27.989772001565566,14.845880987254397,0.0236315138444211,14.845880987254397
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1991_wym_n14.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1991_wym_n14.npy,1991,white,younger,male,neutral,14,,1.5214791666666667,166.3193637829054,98.67972861637925,11.191691363628014,0.03657464113227686,11.191691363628014
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1991_wym_n15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1991_wym_n15.npy,1991,white,younger,male,neutral,15,,1.500125,125.20226649125267,21.631956408519024,15.026551338330673,0.016631193891294527,15.026551338330673
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1991_wym_n16.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1991_wym_n16.npy,1991,white,younger,male,neutral,16,,1.7006041666666667,121.83699663547867,23.277863208464883,10.579278317367905,0.02679243061796197,10.579278317367905
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1991_wym_n17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1991_wym_n17.npy,1991,white,younger,male,neutral,17,,1.2164375,150.79529210250334,88.97619443368876,9.34285870535293,0.027690846065516736,9.34285870535293
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1991_wym_n18.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1991_wym_n18.npy,1991,white,younger,male,neutral,18,,1.7107708333333334,122.42208321884074,18.51694403892935,11.354273356013138,0.024099027828115464,11.354273356013138
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1991_wym_t13.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1991_wym_t13.npy,1991,white,younger,male,trustworthy,13,,1.2701875,164.795963456837,42.80324128621113,12.50084803722595,0.02550137559461827,12.50084803722595
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1991_wym_t14.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1991_wym_t14.npy,1991,white,younger,male,trustworthy,14,,1.0919375,179.79117208140988,49.456692486025936,10.683334042508477,0.03198654725835308,10.683334042508477
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1991_wym_t15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1991_wym_t15.npy,1991,white,younger,male,trustworthy,15,,1.2217916666666666,172.99836628431694,70.61808870474272,9.745997047573011,0.0326813767173179,9.745997047573011
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1991_wym_t16.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1991_wym_t16.npy,1991,white,younger,male,trustworthy,16,,1.2187708333333334,149.99963735019992,37.739358242783865,10.608584883520388,0.03398424645517219,10.608584883520388
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1991_wym_t17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1991_wym_t17.npy,1991,white,younger,male,trustworthy,17,,1.1338125,213.99179512597962,112.20092907999377,8.946991031914191,0.03864426688900879,8.946991031914191
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1991_wym_t18.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1991_wym_t18.npy,1991,white,younger,male,trustworthy,18,,1.2909166666666667,215.06995802485642,44.17884422032279,14.388101648081598,0.03402898271037418,14.388101648081598
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_n15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_n15.npy,1992,white,younger,female,neutral,15,,1.9643125,233.65258652286835,80.16509677627228,15.805158524064245,0.013112216221696362,15.805158524064245
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_n16.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_n16.npy,1992,white,younger,female,neutral,16,,1.866125,228.4674090957285,79.88653355326046,15.635318933696373,0.017544551476051096,15.635318933696373
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_n17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_n17.npy,1992,white,younger,female,neutral,17,,1.8488541666666667,227.64778079516807,34.069524706649226,15.904982807168794,0.024762948533283136,15.904982807168794
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_n18c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_n18c.npy,1992,white,younger,female,neutral,18,c,1.9639791666666666,203.92212183223745,39.72401352783667,14.385137074541896,0.01715645452711376,14.385137074541896
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_n19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_n19c.npy,1992,white,younger,female,neutral,19,c,1.8586875,219.04555714176848,30.205592017523728,15.423111756288757,0.017763739732354046,15.423111756288757
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_n20c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_n20c.npy,1992,white,younger,female,neutral,20,c,2.045729166666667,202.11117711263287,25.260154567133988,18.786426420058316,0.012901031186621942,18.786426420058316
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_t15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_t15.npy,1992,white,younger,female,trustworthy,15,,2.0011875,244.49398289992757,75.76802781516939,16.523546853171094,0.016750778955272515,16.523546853171094
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_t16.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_t16.npy,1992,white,younger,female,trustworthy,16,,2.4125833333333335,250.60644958679705,81.49213972775112,18.66532869282989,0.014778310022454043,18.66532869282989
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_t17c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_t17c.npy,1992,white,younger,female,trustworthy,17,c,1.95825,237.04112756745343,54.17323470129481,18.401106719791795,0.012303695220747554,18.401106719791795
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_t18c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_t18c.npy,1992,white,younger,female,trustworthy,18,c,1.9426458333333334,241.19338970930892,61.67411788420286,17.840321890911206,0.01556180832704147,17.840321890911206
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_t19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_t19.npy,1992,white,younger,female,trustworthy,19,,1.8563958333333332,284.20524433363926,78.80893089439077,16.183330400938893,0.02005998501110606,16.183330400938893
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_t20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_t20.npy,1992,white,younger,female,trustworthy,20,,2.202,263.83536002934756,73.81780379059273,18.93376764646117,0.015061337509204851,18.93376764646117
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_n13c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_n13c.npy,1996,black,younger,male,neutral,13,c,1.4912708333333333,92.85769381980565,5.423090751593454,8.058971110092218,0.017355166068612447,8.058971110092218
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_n14c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_n14c.npy,1996,black,younger,male,neutral,14,c,1.3102291666666666,129.0019292568688,122.78286513344173,8.737848874511485,0.014383733513895727,8.737848874511485
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_n15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_n15.npy,1996,black,younger,male,neutral,15,,1.5111875,90.72643601554948,6.2283552449213575,9.611821011549686,0.015793589969903883,9.611821011549686
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_n16.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_n16.npy,1996,black,younger,male,neutral,16,,1.3683125,106.12656400372327,83.03721900958654,7.0641852378580445,0.01597474928044048,7.0641852378580445
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_n17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_n17.npy,1996,black,younger,male,neutral,17,,1.4094791666666666,90.16756059682241,5.14076792688231,7.710669483234227,0.011051089986715066,7.710669483234227
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_n18.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_n18.npy,1996,black,younger,male,neutral,18,,1.5856041666666667,119.9644748662573,101.87117683983047,7.376623479366971,0.025349050497628648,7.376623479366971
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_t13.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_t13.npy,1996,black,younger,male,trustworthy,13,,1.4537916666666666,105.90981462825245,12.77425840257825,9.167378762589381,0.01925153070495713,9.167378762589381
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_t14c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_t14c.npy,1996,black,younger,male,trustworthy,14,c,1.3246666666666667,111.46278039427234,12.122949258640789,10.610480354602302,0.01734118168878252,10.610480354602302
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_t15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_t15.npy,1996,black,younger,male,trustworthy,15,,1.2480833333333334,115.26395836907538,15.97787222485213,9.029925634445211,0.02591502674145764,9.029925634445211
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_t16c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_t16c.npy,1996,black,younger,male,trustworthy,16,c,1.1924166666666667,163.94666502592418,128.80815134635057,9.768285870583526,0.01867049945943927,9.768285870583526
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_t17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_t17.npy,1996,black,younger,male,trustworthy,17,,1.4026875,124.34608347877,60.899576621251555,9.976871766128019,0.015163470382418108,9.976871766128019
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_t18.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_t18.npy,1996,black,younger,male,trustworthy,18,,1.5963333333333334,124.026930568198,65.64610762447433,8.829222163813988,0.017101912338808423,8.829222163813988
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_n15c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_n15c.npy,1997,white,younger,male,neutral,15,c,1.2069166666666666,134.65772724879497,118.11255248844223,8.677046238393565,0.02455958178722695,8.677046238393565
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_n16c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_n16c.npy,1997,white,younger,male,neutral,16,c,1.3600833333333333,153.7938659736834,167.16166884097146,6.603309690728788,0.03561773395082217,6.603309690728788
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_n17c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_n17c.npy,1997,white,younger,male,neutral,17,c,1.3360208333333334,127.9627802783199,96.92684998665301,9.121132704389144,0.03578134302669123,9.121132704389144
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_n18c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_n18c.npy,1997,white,younger,male,neutral,18,c,1.4279166666666667,95.16694446687673,9.010047745694228,7.953935371852983,0.026187090127432436,7.953935371852983
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_n19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_n19c.npy,1997,white,younger,male,neutral,19,c,1.3913958333333334,93.79894424515629,8.988873286046955,8.708499885009182,0.03227529305217298,8.708499885009182
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_n20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_n20.npy,1997,white,younger,male,neutral,20,,1.5671458333333332,96.82315468492774,9.45952122586441,10.14772865444915,0.023244594736398134,10.14772865444915
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_t15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_t15.npy,1997,white,younger,male,trustworthy,15,,1.1082916666666667,141.14923617291484,74.58296783365998,6.737217831165625,0.0354221405968744,6.737217831165625
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_t16.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_t16.npy,1997,white,younger,male,trustworthy,16,,1.2383333333333333,141.16805199798682,42.35860495031673,9.606712328073773,0.036129373169446824,9.606712328073773
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_t17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_t17.npy,1997,white,younger,male,trustworthy,17,,1.18875,119.20319983295427,28.69575113528779,9.003397815709615,0.03746042760627251,9.003397815709615
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_t18c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_t18c.npy,1997,white,younger,male,trustworthy,18,c,1.4589791666666667,111.07725011669076,9.152993977829246,8.620109548372968,0.0328963584421098,8.620109548372968
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_t19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_t19c.npy,1997,white,younger,male,trustworthy,19,c,1.7404375,132.2126998047298,24.945777448241856,9.433028395896361,0.0351296571886869,9.433028395896361
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_t20c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_t20c.npy,1997,white,younger,male,trustworthy,20,c,1.5321458333333333,108.19355215715706,19.31886501564408,7.780842310184979,0.027164114303371865,7.780842310184979
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_n01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_n01c.npy,1999,white,older,male,neutral,1,c,1.8784583333333333,117.90833737939104,44.686565036821385,9.076997665530392,0.03242365345649607,9.076997665530392
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_n02c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_n02c.npy,1999,white,older,male,neutral,2,c,1.7856666666666667,114.45672189616315,13.064111321965928,9.960064788909438,0.01798784166494746,9.960064788909438
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_n03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_n03c.npy,1999,white,older,male,neutral,3,c,2.197979166666667,107.71228035082868,9.12782019376241,8.832490141743882,0.01733451025959728,8.832490141743882
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_n04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_n04c.npy,1999,white,older,male,neutral,4,c,1.7446458333333332,119.00871710137847,75.3647688031984,9.355687778512156,0.02804785964121192,9.355687778512156
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_n19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_n19c.npy,1999,white,older,male,neutral,19,c,2.7559791666666666,150.31704923735322,107.13764573025453,8.691738357385573,0.031736408234097374,8.691738357385573
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_n20c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_n20c.npy,1999,white,older,male,neutral,20,c,1.9365416666666666,113.13873073961283,12.525464858116562,12.410058050906937,0.018226674584269218,12.410058050906937
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_t01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_t01c.npy,1999,white,older,male,trustworthy,1,c,1.6286666666666667,144.46116736395675,40.37871569006571,8.152939113343903,0.029862720122120344,8.152939113343903
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_t02c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_t02c.npy,1999,white,older,male,trustworthy,2,c,1.6073333333333333,166.42587840042853,55.67494152901218,9.57130465232176,0.027678451863888422,9.57130465232176
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_t03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_t03c.npy,1999,white,older,male,trustworthy,3,c,1.7735,110.18497673426045,11.715896053773413,8.501337921154786,0.01929881681561882,8.501337921154786
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_t04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_t04c.npy,1999,white,older,male,trustworthy,4,c,1.4094791666666666,123.97005962109954,32.52266964541057,9.1284515910223,0.02329949519545172,9.1284515910223
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_t19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_t19c.npy,1999,white,older,male,trustworthy,19,c,2.1692291666666668,147.47210958161918,38.67425887772777,8.932939447724673,0.03389819974858466,8.932939447724673
