wav_path,spec_path,speaker_id,ethnicity,age_group,sex,intent,sentence_id,suffix
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_n15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_n15.npy,1992,white,younger,female,neutral,15,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_n16.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_n16.npy,1992,white,younger,female,neutral,16,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_n17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_n17.npy,1992,white,younger,female,neutral,17,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_n18c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_n18c.npy,1992,white,younger,female,neutral,18,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_n19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_n19c.npy,1992,white,younger,female,neutral,19,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_n20c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_n20c.npy,1992,white,younger,female,neutral,20,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_t15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_t15.npy,1992,white,younger,female,trustworthy,15,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_t16.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_t16.npy,1992,white,younger,female,trustworthy,16,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_t17c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_t17c.npy,1992,white,younger,female,trustworthy,17,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_t18c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_t18c.npy,1992,white,younger,female,trustworthy,18,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_t19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_t19.npy,1992,white,younger,female,trustworthy,19,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1992_wyf_t20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1992_wyf_t20.npy,1992,white,younger,female,trustworthy,20,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_n13c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_n13c.npy,1996,black,younger,male,neutral,13,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_n14c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_n14c.npy,1996,black,younger,male,neutral,14,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_n15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_n15.npy,1996,black,younger,male,neutral,15,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_n16.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_n16.npy,1996,black,younger,male,neutral,16,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_n17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_n17.npy,1996,black,younger,male,neutral,17,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_n18.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_n18.npy,1996,black,younger,male,neutral,18,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_t13.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_t13.npy,1996,black,younger,male,trustworthy,13,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_t14c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_t14c.npy,1996,black,younger,male,trustworthy,14,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_t15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_t15.npy,1996,black,younger,male,trustworthy,15,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_t16c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_t16c.npy,1996,black,younger,male,trustworthy,16,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_t17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_t17.npy,1996,black,younger,male,trustworthy,17,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1996_bym_t18.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1996_bym_t18.npy,1996,black,younger,male,trustworthy,18,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_n15c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_n15c.npy,1997,white,younger,male,neutral,15,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_n16c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_n16c.npy,1997,white,younger,male,neutral,16,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_n17c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_n17c.npy,1997,white,younger,male,neutral,17,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_n18c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_n18c.npy,1997,white,younger,male,neutral,18,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_n19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_n19c.npy,1997,white,younger,male,neutral,19,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_n20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_n20.npy,1997,white,younger,male,neutral,20,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_t15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_t15.npy,1997,white,younger,male,trustworthy,15,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_t16.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_t16.npy,1997,white,younger,male,trustworthy,16,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_t17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_t17.npy,1997,white,younger,male,trustworthy,17,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_t18c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_t18c.npy,1997,white,younger,male,trustworthy,18,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_t19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_t19c.npy,1997,white,younger,male,trustworthy,19,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1997_wym_t20c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1997_wym_t20c.npy,1997,white,younger,male,trustworthy,20,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_n01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_n01c.npy,1999,white,older,male,neutral,1,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_n02c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_n02c.npy,1999,white,older,male,neutral,2,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_n03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_n03c.npy,1999,white,older,male,neutral,3,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_n04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_n04c.npy,1999,white,older,male,neutral,4,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_n19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_n19c.npy,1999,white,older,male,neutral,19,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_n20c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_n20c.npy,1999,white,older,male,neutral,20,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_t01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_t01c.npy,1999,white,older,male,trustworthy,1,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_t02c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_t02c.npy,1999,white,older,male,trustworthy,2,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_t03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_t03c.npy,1999,white,older,male,trustworthy,3,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_t04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_t04c.npy,1999,white,older,male,trustworthy,4,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_t19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_t19c.npy,1999,white,older,male,trustworthy,19,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1999_wom_t20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1999_wom_t20.npy,1999,white,older,male,trustworthy,20,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_n01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_n01c.npy,2000,white,younger,female,neutral,1,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_n02c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_n02c.npy,2000,white,younger,female,neutral,2,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_n17c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_n17c.npy,2000,white,younger,female,neutral,17,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_n18c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_n18c.npy,2000,white,younger,female,neutral,18,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_n19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_n19.npy,2000,white,younger,female,neutral,19,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_n20c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_n20c.npy,2000,white,younger,female,neutral,20,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_t01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_t01c.npy,2000,white,younger,female,trustworthy,1,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_t02.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_t02.npy,2000,white,younger,female,trustworthy,2,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_t17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_t17.npy,2000,white,younger,female,trustworthy,17,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_t18c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_t18c.npy,2000,white,younger,female,trustworthy,18,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_t19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_t19.npy,2000,white,younger,female,trustworthy,19,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2000_wyf_t20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2000_wyf_t20.npy,2000,white,younger,female,trustworthy,20,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_n01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_n01c.npy,2001,white,younger,male,neutral,1,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_n02c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_n02c.npy,2001,white,younger,male,neutral,2,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_n17c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_n17c.npy,2001,white,younger,male,neutral,17,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_n18.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_n18.npy,2001,white,younger,male,neutral,18,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_n19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_n19.npy,2001,white,younger,male,neutral,19,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_n20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_n20.npy,2001,white,younger,male,neutral,20,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_t01.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_t01.npy,2001,white,younger,male,trustworthy,1,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_t02.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_t02.npy,2001,white,younger,male,trustworthy,2,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_t17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_t17.npy,2001,white,younger,male,trustworthy,17,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_t18.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_t18.npy,2001,white,younger,male,trustworthy,18,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_t19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_t19c.npy,2001,white,younger,male,trustworthy,19,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2001_wym_t20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2001_wym_t20.npy,2001,white,younger,male,trustworthy,20,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_n01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_n01c.npy,2003,white,younger,male,neutral,1,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_n02.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_n02.npy,2003,white,younger,male,neutral,2,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_n03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_n03c.npy,2003,white,younger,male,neutral,3,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_n04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_n04c.npy,2003,white,younger,male,neutral,4,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_n19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_n19.npy,2003,white,younger,male,neutral,19,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_n20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_n20.npy,2003,white,younger,male,neutral,20,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_t01cc.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_t01cc.npy,2003,white,younger,male,trustworthy,1,cc
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_t02ccc.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_t02ccc.npy,2003,white,younger,male,trustworthy,2,ccc
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_t03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_t03c.npy,2003,white,younger,male,trustworthy,3,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_t04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_t04c.npy,2003,white,younger,male,trustworthy,4,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_t19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_t19.npy,2003,white,younger,male,trustworthy,19,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2003_wym_t20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2003_wym_t20.npy,2003,white,younger,male,trustworthy,20,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_n01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_n01c.npy,2004,white,younger,female,neutral,1,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_n02c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_n02c.npy,2004,white,younger,female,neutral,2,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_n03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_n03c.npy,2004,white,younger,female,neutral,3,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_n04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_n04c.npy,2004,white,younger,female,neutral,4,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_n19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_n19.npy,2004,white,younger,female,neutral,19,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_n20c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_n20c.npy,2004,white,younger,female,neutral,20,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_t01.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_t01.npy,2004,white,younger,female,trustworthy,1,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_t02.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_t02.npy,2004,white,younger,female,trustworthy,2,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_t03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_t03c.npy,2004,white,younger,female,trustworthy,3,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_t04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_t04c.npy,2004,white,younger,female,trustworthy,4,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_t19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_t19c.npy,2004,white,younger,female,trustworthy,19,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2004_wyf_t20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2004_wyf_t20.npy,2004,white,younger,female,trustworthy,20,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2007_wyf_n01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2007_wyf_n01c.npy,2007,white,younger,female,neutral,1,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2007_wyf_n02c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2007_wyf_n02c.npy,2007,white,younger,female,neutral,2,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2007_wyf_n03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2007_wyf_n03c.npy,2007,white,younger,female,neutral,3,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2007_wyf_n04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2007_wyf_n04c.npy,2007,white,younger,female,neutral,4,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2007_wyf_n05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2007_wyf_n05.npy,2007,white,younger,female,neutral,5,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2007_wyf_n06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2007_wyf_n06c.npy,2007,white,younger,female,neutral,6,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2007_wyf_t01.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2007_wyf_t01.npy,2007,white,younger,female,trustworthy,1,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2007_wyf_t02.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2007_wyf_t02.npy,2007,white,younger,female,trustworthy,2,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2007_wyf_t03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2007_wyf_t03c.npy,2007,white,younger,female,trustworthy,3,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2007_wyf_t04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2007_wyf_t04c.npy,2007,white,younger,female,trustworthy,4,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2007_wyf_t05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2007_wyf_t05c.npy,2007,white,younger,female,trustworthy,5,c
